# Time(s)	Min(V)	Area(V*s)	AreaFromScope(V*s)
148.381487	0.0328000000	-0.000000000902400000	-0.00000000121055870
148.517495	0.0136000000	0.000000000402240000	-0.00000000215343877
148.789510	0.0232000000	-0.000000000367040000	-0.00000000177407874
149.289539	0.0328000000	-0.000000000570880000	-0.00000000364543887
149.435547	0.0504000000	-0.00000000143104000	-0.00000000281775882
149.564554	0.0216000000	-0.000000000816320000	-0.000000000440478647
150.015580	0.0392000000	-0.00000000135488000	0.0000000000184013857
150.412603	0.0152000000	0.000000000120000000	-0.00000000168335873
150.509608	0.0472000000	-0.00000000168256000	-0.00000000242095879
151.017638	0.0504000000	-0.00000000181024000	-0.000000000466878649
151.280653	0.0264000000	-0.000000000825280000	-0.00000000287263882
151.460663	0.0424000000	-0.00000000307456000	-0.000000000143358626
151.580670	0.0280000000	-0.000000000339200000	-0.00000000149279872
151.824684	0.0344000000	-0.000000000792000000	-0.00000000116831870
152.062697	0.0376000000	-0.000000000829760000	-0.00000000153055872
152.611729	0.0408000000	-0.00000000128672000	-0.000000000635198661
152.802740	0.0216000000	-0.000000000165440000	-0.000000000621438660
152.934747	0.0536000000	-0.00000000251520000	-0.00000000143455872
153.156760	0.0632000000	-0.00000000312160000	-0.000000000302238637
153.566783	0.226400000	-0.0000000128873600	-0.00000000121999870
153.890802	0.0312000000	-0.00000000152000000	-0.00000000184447875
154.054811	0.0392000000	-0.00000000239008000	-0.00000000164975873
154.235822	0.0616000000	-0.00000000216800000	-0.000000000689118664
154.635844	0.0328000000	-0.00000000119264000	-0.000000000455678648
154.777853	0.0392000000	-0.00000000141920000	-0.00000000147679872
154.987864	0.0424000000	-0.00000000145408000	-0.00000000164895873
155.177876	0.0264000000	-0.000000000537920000	-0.00000000100223869
155.367887	0.0424000000	-0.000000000677440000	-0.000000000580318657
155.551897	0.0584000000	-0.00000000163712000	-0.00000000169727874
155.673904	0.0296000000	-0.000000000912640000	-0.00000000110463869
155.945920	0.0616000000	-0.00000000234720000	-0.00000000186159875
156.153931	0.0408000000	-0.00000000102848000	-0.00000000195679875
156.315940	0.0472000000	-0.00000000173728000	-0.000000000117918624
156.443948	0.0552000000	-0.00000000182208000	0.000000000411521414
156.696962	0.0632000000	-0.00000000202208000	-0.00000000280927881
157.114986	0.0424000000	-0.00000000184768000	-0.00000000101327869
157.252994	0.00880000000	0.000000000453440000	-0.00000000208511876
157.369001	0.0552000000	-0.00000000184288000	-0.000000000989438686
157.606014	0.0136000000	-0.000000000415040000	-0.00000000328399885
157.771024	0.0504000000	-0.00000000136896000	-0.00000000214863877
157.957035	0.0376000000	-0.000000000912960000	-0.00000000273359881
158.191048	0.0760000000	-0.00000000375904000	-0.00000000130367871
158.371058	0.0424000000	-0.00000000129984000	-0.00000000212767877
158.531067	0.0264000000	-0.000000000285440000	-0.000000000933918682
158.621072	0.0600000000	-0.00000000195424000	-0.000000000423678646
158.839085	0.0648000000	-0.00000000205760000	-0.00000000256527880
159.044096	0.0584000000	-0.00000000203136000	-0.000000000754078669
159.163104	0.0600000000	-0.00000000176448000	-0.0000000000366386182
159.419118	0.0744000000	-0.00000000281600000	-0.000000000752478669
159.787139	0.0280000000	-0.000000000312320000	-0.000000000468638649
159.927147	0.0792000000	-0.00000000253216000	-0.00000000159759873
160.183162	0.0136000000	0.000000000201920000	-0.000000000612158659
160.434176	0.0552000000	-0.00000000240096000	-0.000000000709278666
160.524181	0.0680000000	-0.00000000267456000	-0.00000000172351874
160.800197	0.0440000000	-0.00000000118688000	-0.00000000240175879
161.133216	0.0184000000	0.000000000118400000	-0.00000000154703873
161.442234	0.0376000000	-0.000000000966080000	-0.000000000818718674
161.665246	0.0696000000	-0.00000000292064000	-0.00000000188495875
161.893260	0.0344000000	-0.000000000519680000	-0.000000000747998669
162.223279	0.0536000000	-0.00000000133248000	-0.00000000140319871
162.491294	0.0296000000	-0.000000000751680000	-0.00000000155647873
162.771310	0.0200000000	-0.000000000358720000	-0.00000000247887879
163.067327	0.0328000000	-0.000000000399360000	-0.000000000980798685
163.446349	0.0184000000	-0.000000000349440000	-0.000000000335518639
163.578356	0.0440000000	-0.00000000210848000	-0.00000000209103876
163.729364	0.103200000	-0.00000000516320000	-0.000000000855678676
164.010381	0.0552000000	-0.00000000215264000	-0.000000000501598651
164.127388	0.0168000000	0.000000000108480000	-0.00000000151455872
164.447406	0.0696000000	-0.00000000227296000	-0.00000000137359871
164.620416	0.0440000000	-0.000000000939520000	-0.00000000371023888
164.925433	0.0408000000	-0.00000000122176000	-0.000000000707838666
165.176447	0.0536000000	-0.00000000242688000	-0.00000000150575872
165.476465	0.0648000000	-0.00000000189376000	-0.00000000169087874
165.582470	0.0136000000	0.000000000311040000	-0.000000000702238665
165.788482	0.0536000000	-0.00000000158208000	-0.000000000940478682
165.965492	0.0216000000	-0.000000000286720000	-0.000000000221118631
166.135502	0.0360000000	-0.000000000928320000	-0.00000000224703877
166.302512	0.0408000000	-0.00000000133952000	-0.00000000189519875
166.516524	0.0424000000	-0.00000000185376000	-0.000000000539518654
166.651532	0.0424000000	-0.00000000129536000	-0.000000000872318677
166.930548	0.0344000000	-0.000000000549440000	-0.000000000826398674
167.269567	0.0280000000	-0.000000000281920000	-0.00000000206063876
167.567584	0.0264000000	-0.000000000275520000	-0.00000000243919879
167.685591	0.0584000000	-0.00000000191520000	-0.00000000348527886
167.788597	0.0360000000	-0.00000000112320000	-0.00000000169119874
167.973608	0.0440000000	-0.00000000140000000	-0.00000000183823875
168.137617	0.0152000000	0.000000000169920000	0.00000000000352138467
168.434634	0.104800000	-0.00000000547456000	-0.00000000347823886
168.747652	0.0584000000	-0.00000000129568000	-0.00000000111855869
169.231679	0.0792000000	-0.00000000367936000	0.00000000000224138458
169.423690	0.0712000000	-0.00000000294528000	0.000000000471521418
169.723708	0.0472000000	-0.00000000112064000	-0.00000000308223883
170.024724	0.0920000000	-0.00000000378528000	-0.00000000184879875
170.318741	0.0360000000	-0.000000000847680000	-0.00000000125375870
170.632760	0.0312000000	-0.000000000475200000	-0.00000000320367884
170.792768	0.0648000000	-0.00000000272256000	0.000000000433601415
170.905775	0.0248000000	-0.000000000452160000	-0.000000000362078641
171.147789	0.0344000000	-0.000000000363520000	-0.00000000456015894
171.273796	0.0568000000	-0.00000000155840000	-0.00000000174111874
171.380802	0.0552000000	-0.00000000161344000	-0.00000000138255871
171.602815	0.0536000000	-0.00000000141280000	-0.00000000138303871
171.717822	0.0440000000	-0.00000000102144000	-0.00000000159135873
171.875831	0.0200000000	-0.00000000103040000	-0.00000000307663883
172.017838	0.0312000000	-0.000000000605120000	-0.00000000154271872
172.412861	0.0232000000	-0.0000000000982400000	-0.00000000215903877
172.789883	0.0344000000	-0.000000000669760000	-0.000000000770718670
172.918890	0.0760000000	-0.00000000216224000	-0.00000000122255870
173.045897	0.0536000000	-0.00000000201312000	-0.00000000104031869
173.244909	0.0216000000	-0.000000000145280000	-0.000000000363838641
173.455921	0.0440000000	-0.00000000189600000	-0.00000000281007881
173.675933	0.0568000000	-0.00000000128032000	-0.00000000157807873
173.836943	0.0600000000	-0.00000000206976000	-0.00000000312431884
174.005952	0.0600000000	-0.00000000190912000	-0.00000000259247880
174.207964	0.0392000000	-0.00000000116448000	-0.00000000160687873
174.359972	0.0200000000	-0.000000000140800000	-0.00000000158719873
174.452978	0.0360000000	-0.000000000210560000	-0.00000000126607871
174.651989	0.0344000000	-0.00000000111680000	0.000000000530561422
174.841000	0.0424000000	-0.00000000149280000	-0.00000000191743875
175.164019	0.0264000000	-0.00000000119520000	0.000000000183521397
175.270025	0.0120000000	0.000000000204480000	-0.00000000150991872
175.435034	0.0648000000	-0.00000000161088000	-0.00000000117871870
175.568042	0.0840000000	-0.00000000320896000	-0.000000000520958652
175.690049	0.0392000000	-0.00000000110048000	-0.00000000140783872
175.801055	0.0392000000	-0.000000000715200000	-0.00000000202735876
176.000066	0.0584000000	-0.00000000217088000	-0.00000000187551875
176.408090	0.0232000000	-0.000000000143680000	-0.00000000298543883
176.617102	0.0600000000	-0.00000000223040000	-0.000000000506078651
176.735108	0.0216000000	-0.0000000000960000000	-0.00000000134911871
177.023125	0.0296000000	-0.000000000287040000	-0.00000000233871878
177.465150	0.0376000000	-0.00000000177632000	-0.000000000997598686
177.662161	0.0248000000	-0.000000000946240000	-0.000000000942238682
177.978179	0.0280000000	-0.000000000393280000	-0.000000000520798652
178.186192	0.0552000000	-0.00000000138560000	-0.00000000119487870
178.561213	0.0728000000	-0.00000000286272000	-0.00000000173775874
178.680220	0.0136000000	0.000000000491520000	-0.00000000231199878
178.885231	0.0424000000	-0.00000000118688000	-0.00000000274783881
179.043241	0.0584000000	-0.00000000146016000	-0.00000000285279882
179.249252	0.0376000000	-0.000000000814400000	-0.00000000185807875
179.415262	0.0488000000	-0.00000000180864000	-0.000000000653598662
179.697278	0.0408000000	-0.00000000124736000	-0.00000000114351870
179.818285	0.0760000000	-0.00000000246880000	-0.00000000343855886
179.924291	0.0792000000	-0.00000000214432000	-0.000000000434558646
180.044298	0.0712000000	-0.00000000210496000	-0.00000000156863873
180.305313	0.0584000000	-0.00000000283456000	-0.00000000225231877
180.457321	0.0680000000	-0.00000000232672000	-0.000000000957598683
180.637331	0.0456000000	-0.000000000571200000	-0.000000000917278681
180.868345	0.0536000000	-0.00000000286304000	-0.000000000399358644
181.138361	0.0408000000	-0.000000000861440000	-0.00000000155199873
181.350372	0.0536000000	-0.00000000178624000	-0.00000000196895875
181.809399	0.0456000000	-0.00000000221696000	-0.000000000487038650
182.200421	0.0216000000	-0.000000000882560000	-0.00000000205759876
182.425434	0.0184000000	0.000000000213440000	-0.00000000296447883
182.702450	0.0280000000	-0.000000000420480000	-0.00000000145279872
182.811456	0.0824000000	-0.00000000324160000	-0.00000000115647870
183.004467	0.0248000000	-0.000000000324800000	-0.00000000255407880
183.125474	0.0152000000	0.000000000110400000	-0.00000000131215871
183.384489	0.0536000000	-0.00000000132384000	-0.00000000132479871
183.894518	0.0392000000	-0.000000000981440000	-0.00000000180847874
184.036526	0.0568000000	-0.00000000182912000	-0.00000000183039875
184.524554	0.0472000000	-0.00000000181728000	-0.00000000264415880
184.648561	0.0376000000	-0.00000000118144000	0.000000000297281405
184.777568	0.0552000000	-0.00000000243328000	-0.00000000193375875
184.937578	0.0648000000	-0.00000000170752000	0.0000000000492813879
185.219594	0.0360000000	-0.000000000836800000	-0.000000000664958663
185.332600	0.0808000000	-0.00000000404672000	-0.00000000112095869
185.528612	0.0376000000	-0.00000000165568000	-0.00000000112911870
185.707622	0.0312000000	-0.000000000631040000	-0.00000000272159881
185.885632	0.0264000000	-0.000000000327360000	-0.000000000363678641
186.178648	0.0280000000	-0.000000000381120000	-0.000000000167678627
186.412662	0.0488000000	-0.00000000134944000	-0.00000000195087875
186.528669	0.0632000000	-0.00000000248160000	-0.00000000263855880
186.787683	0.0904000000	-0.00000000353600000	-0.000000000538398654
187.058699	0.0632000000	-0.00000000313728000	-0.000000000392958643
187.181706	0.0712000000	-0.00000000299456000	-0.00000000144159872
187.307713	0.0664000000	-0.00000000301376000	-0.00000000118639870
187.478723	0.0552000000	-0.00000000168736000	-0.00000000389983889
187.868745	0.0728000000	-0.00000000230592000	-0.00000000263023880
188.093758	0.0472000000	-0.00000000133664000	-0.00000000514255898
188.226766	0.0344000000	-0.000000000759680000	0.000000000158561396
188.455779	0.0552000000	-0.00000000162432000	-0.00000000186991875
188.713794	0.0760000000	-0.00000000201248000	-0.000000000406238644
188.822800	0.0584000000	-0.00000000163296000	-0.00000000228111878
188.935806	0.0536000000	-0.00000000284800000	-0.000000000678398664
189.159819	0.0344000000	-0.000000000769920000	-0.00000000145695872
189.306828	0.100000000	-0.00000000340896000	-0.00000000102895869
189.427835	0.0584000000	-0.00000000193728000	-0.00000000172559874
189.592844	0.0712000000	-0.00000000204736000	-0.00000000437151893
189.811856	0.0696000000	-0.00000000290336000	-0.00000000147327872
189.993867	0.0248000000	-0.000000000564800000	0.000000000200961399
190.151876	0.0552000000	-0.00000000224928000	-0.00000000182207874
190.289884	0.0280000000	-0.000000000787520000	-0.000000000787358671
190.466894	0.0408000000	-0.000000000648960000	-0.00000000232847878
190.785912	0.0376000000	-0.00000000190528000	-0.000000000132638625
190.930921	0.0328000000	-0.00000000103968000	-0.000000000639358661
191.105930	0.0792000000	-0.00000000343936000	-0.00000000100735869
191.315942	0.0408000000	-0.00000000109024000	-0.00000000405759890
191.542955	0.103200000	-0.00000000405696000	-0.00000000184079875
192.093987	0.0184000000	0.00000000000800000000	-0.00000000297727883
192.299999	0.0360000000	-0.000000000518400000	-0.00000000142991872
192.505011	0.0184000000	-0.000000000540160000	-0.00000000235407878
192.823029	0.0936000000	-0.00000000382112000	-0.00000000262511880
193.016040	0.0280000000	-0.000000000967360000	-0.00000000272335881
193.165048	0.0744000000	-0.00000000208736000	-0.00000000231519878
193.465065	0.0152000000	-0.000000000177600000	-0.000000000950078683
193.843087	0.0280000000	-0.000000000269120000	-0.00000000149695872
193.943093	0.0328000000	-0.00000000125728000	-0.000000000820478674
194.104102	0.0472000000	-0.00000000154144000	-0.000000000821598674
194.540127	0.0328000000	-0.00000000112000000	-0.00000000186223875
194.716137	0.0744000000	-0.00000000182656000	-0.00000000189455875
194.885147	0.0392000000	-0.00000000170496000	-0.000000000863518677
195.094159	0.0360000000	-0.00000000137472000	-0.00000000132447871
195.196164	0.0824000000	-0.00000000409408000	-0.00000000110495869
195.291170	0.104800000	-0.00000000396480000	-0.00000000101359869
195.419177	0.0280000000	-0.000000000686720000	-0.00000000186207875
195.534184	0.0152000000	0.000000000205760000	-0.00000000210255876
195.664191	0.0136000000	0.000000000449920000	-0.00000000277599881
195.855202	0.0664000000	-0.00000000284960000	-0.00000000266879880
196.130218	0.0360000000	-0.000000000892160000	-0.00000000122527870
196.456236	0.0200000000	-0.000000000395200000	0.000000000159201396
196.601245	0.0440000000	-0.00000000172192000	-0.00000000135791871
196.698250	0.0152000000	0.000000000323200000	-0.00000000139599871
196.987267	0.0856000000	-0.00000000411520000	-0.00000000157503873
197.129275	0.0504000000	-0.00000000165056000	-0.000000000388478643
197.451293	0.0232000000	-0.000000000188480000	-0.00000000160047873
197.623303	0.0536000000	-0.00000000160192000	-0.00000000208415876
197.813314	0.0824000000	-0.00000000334560000	-0.000000000105278623
197.995325	0.0392000000	-0.000000000676800000	-0.00000000327199885
198.373346	0.0760000000	-0.00000000293888000	-0.00000000334735885
198.550356	0.0280000000	-0.00000000153408000	-0.00000000414143891
198.677363	0.0312000000	-0.00000000116576000	-0.00000000225183877
198.772369	0.0232000000	-0.000000000238080000	-0.000000000469438649
198.876375	0.0536000000	-0.00000000178496000	0.000000000403041413
199.120389	0.0312000000	-0.000000000761920000	-0.000000000437118647
199.437407	0.0184000000	-0.000000000121600000	-0.00000000139151871
199.542413	0.0552000000	-0.00000000252320000	-0.000000000785598671
199.728424	0.0440000000	-0.00000000183744000	-0.00000000302207883
199.855431	0.0872000000	-0.00000000427008000	-0.00000000133791871
199.998439	0.0328000000	-0.00000000131200000	-0.00000000154591872
200.129447	0.0680000000	-0.00000000240960000	-0.000000000302558637
200.293456	0.0408000000	-0.000000000949760000	-0.00000000104719869
200.468466	0.0152000000	0.000000000147200000	-0.00000000213807877
200.811486	0.0360000000	-0.000000000516160000	-0.00000000185679875
200.929492	0.0808000000	-0.00000000389440000	-0.000000000759678669
201.155505	0.0376000000	-0.000000000942720000	-0.000000000353438641
201.298513	0.0488000000	-0.00000000199072000	-0.000000000868798677
201.718537	0.0344000000	-0.000000000877440000	-0.000000000559198655
201.964551	0.0520000000	-0.00000000130464000	-0.000000000673598663
202.114560	0.0360000000	-0.000000000832320000	-0.000000000892478679
202.311571	0.0248000000	-0.000000000631680000	-0.000000000266238634
202.414577	0.0488000000	-0.00000000160896000	-0.00000000181935874
202.608588	0.0280000000	-0.000000000398080000	0.000000000256001403
202.736596	0.0568000000	-0.00000000182464000	-0.000000000192798629
203.057614	0.0328000000	-0.000000000971200000	-0.00000000290447882
203.219624	0.0248000000	-0.000000000681280000	-0.00000000257167880
203.458637	0.0200000000	-0.0000000000774400000	-0.00000000191535875
203.543642	0.0184000000	-0.0000000000406400000	-0.00000000145727872
203.658648	0.0424000000	-0.000000000876160000	-0.000000000170558628
203.833658	0.0728000000	-0.00000000292960000	-0.00000000193807875
203.925663	0.0456000000	-0.00000000117568000	0.0000000000315213867
204.064672	0.0536000000	-0.00000000261408000	-0.00000000272335881
204.207680	0.0344000000	-0.00000000108320000	-0.000000000327678639
204.458694	0.0440000000	-0.00000000133824000	-0.00000000315151884
204.683707	0.0424000000	-0.00000000151872000	-0.00000000210191876
205.145733	0.0232000000	-0.000000000471680000	0.000000000226401400
205.263740	0.0296000000	-0.000000000650560000	-0.000000000820158674
205.375747	0.0152000000	0.000000000186880000	-0.000000000629278660
205.666763	0.0888000000	-0.00000000326688000	-0.00000000105663869
205.967781	0.0408000000	-0.00000000151104000	-0.000000000104318623
206.234796	0.0584000000	-0.00000000197376000	-0.00000000126799871
206.392805	0.0536000000	-0.00000000248864000	-0.000000000248158633
206.549814	0.0536000000	-0.00000000110848000	-0.00000000105215869
206.682821	0.0808000000	-0.00000000412448000	-0.00000000218783877
206.873832	0.0376000000	-0.00000000153472000	-0.00000000216591877
207.368861	0.0328000000	-0.000000000886720000	-0.00000000201119876
207.522870	0.0376000000	-0.000000000841280000	-0.00000000317199884
207.703880	0.0520000000	-0.00000000324160000	-0.00000000161647873
208.045899	0.0520000000	-0.00000000232000000	-0.00000000295423882
208.244911	0.0376000000	-0.00000000192608000	-0.000000000605918658
208.347917	0.0856000000	-0.00000000274688000	-0.000000000974718685
208.513926	0.0312000000	-0.00000000135104000	-0.000000000572958656
208.622932	0.0840000000	-0.00000000385728000	-0.00000000186191875
208.782941	0.0200000000	-0.000000000371840000	0.000000000389281412
208.878947	0.0568000000	-0.00000000180736000	-0.00000000136799871
209.187964	0.0360000000	-0.000000000573120000	-0.000000000863838677
209.285970	0.0360000000	-0.00000000113536000	-0.00000000163743873
209.562986	0.0328000000	-0.00000000129984000	-0.0000000000396786184
209.814001	0.0312000000	-0.000000000604800000	-0.00000000170479874
209.938007	0.0776000000	-0.00000000300512000	-0.00000000131183871
210.153020	0.0312000000	-0.000000000725760000	-0.000000000565918656
210.374032	0.0584000000	-0.00000000158496000	-0.00000000197231876
210.546042	0.0360000000	-0.00000000131104000	-0.00000000303183883
210.693051	0.0760000000	-0.00000000471968000	-0.000000000923678681
210.903063	0.0696000000	-0.00000000306880000	-0.000000000626558660
211.131076	0.0664000000	-0.00000000294272000	-0.00000000133695871
211.319087	0.0312000000	-0.000000000642560000	-0.00000000347887886
211.437093	0.0776000000	-0.00000000370944000	-0.00000000225183877
211.574101	0.0696000000	-0.00000000257888000	-0.000000000412478645
211.712109	0.0616000000	-0.00000000295584000	-0.00000000130927871
211.882119	0.0536000000	-0.00000000193760000	-0.00000000127311871
212.067129	0.0488000000	-0.00000000155776000	-0.000000000763358670
212.367146	0.0152000000	-0.000000000222080000	-0.000000000701598665
212.521155	0.0456000000	-0.00000000142784000	-0.000000000495998651
212.680164	0.0264000000	-0.000000000329920000	-0.00000000267295880
212.878176	0.0136000000	-0.000000000544960000	-0.000000000622558660
213.009183	0.0216000000	-0.000000000467840000	-0.00000000204479876
213.353203	0.0392000000	-0.00000000149408000	-0.00000000107759869
213.541214	0.0440000000	-0.00000000145440000	-0.000000000903678680
213.817229	0.0168000000	0.000000000118400000	-0.00000000145567872
214.048243	0.0232000000	-0.000000000248640000	-0.000000000153758626
214.230253	0.0840000000	-0.00000000346880000	-0.00000000107775869
214.482267	0.0536000000	-0.00000000232896000	-0.00000000191391875
214.638277	0.0424000000	-0.00000000116288000	-0.00000000226927878
214.799286	0.0504000000	-0.00000000101664000	-0.00000000157679873
214.896291	0.0328000000	-0.000000000301120000	-0.000000000611038659
215.068301	0.0456000000	-0.00000000129088000	-0.00000000356943887
215.303315	0.0392000000	-0.000000000534720000	-0.00000000219567877
215.398320	0.0424000000	-0.00000000101312000	-0.0000000000766386210
215.523327	0.0520000000	-0.00000000136032000	-0.00000000146111872
215.640334	0.0232000000	0.0000000000774400000	-0.000000000736158668
215.767341	0.0344000000	-0.000000000862720000	-0.00000000417311891
215.890348	0.0600000000	-0.00000000195520000	-0.00000000289343882
216.011355	0.0264000000	-0.000000000567680000	-0.00000000180671874
216.158363	0.0344000000	-0.000000000807680000	-0.000000000603678658
216.463381	0.0424000000	-0.00000000116576000	-0.00000000214991877
216.567387	0.0216000000	-0.00000000000576000000	-0.000000000265918634
216.658392	0.0296000000	-0.000000000325760000	-0.00000000163583873
216.778399	0.0632000000	-0.00000000227840000	-0.000000000794238672
216.906406	0.0120000000	-0.000000000271680000	-0.00000000107279869
217.190423	0.0296000000	-0.00000000134784000	-0.000000000940958682
217.381433	0.0536000000	-0.00000000189152000	-0.00000000160911873
217.557443	0.0632000000	-0.00000000277344000	-0.00000000228815878
217.688451	0.0520000000	-0.00000000174720000	-0.00000000141871872
217.877461	0.0456000000	-0.00000000148480000	-0.00000000365295887
218.089474	0.0344000000	-0.00000000133248000	-0.00000000106831869
218.261484	0.0520000000	-0.00000000118016000	-0.000000000726558667
218.376490	0.0152000000	-0.000000000406080000	-0.000000000766238670
218.831516	0.0584000000	-0.00000000285344000	-0.00000000306127883
218.968524	0.0440000000	-0.00000000177472000	-0.000000000653758662
219.305543	0.0440000000	-0.00000000135776000	-0.000000000469118649
219.511555	0.0648000000	-0.00000000189984000	-0.000000000972318684
219.779571	0.0248000000	-0.000000000904960000	-0.000000000899998679
219.957581	0.0408000000	-0.00000000103712000	-0.00000000104943869
220.124590	0.0136000000	0.000000000330240000	-0.000000000780798671
220.419607	0.0312000000	-0.00000000116896000	-0.00000000118495870
220.511612	0.0296000000	-0.000000000362560000	-0.00000000148751872
220.630619	0.0344000000	-0.00000000165088000	-0.00000000205311876
220.787628	0.0296000000	-0.000000000483840000	-0.00000000321999884
220.942637	0.0808000000	-0.00000000301952000	-0.00000000260975880
221.140648	0.0280000000	-0.000000000801920000	-0.000000000230878632
221.366661	0.0440000000	-0.00000000198816000	-0.00000000141455872
221.713681	0.0488000000	-0.00000000128416000	-0.000000000145118626
221.840688	0.0392000000	-0.00000000112064000	-0.000000000571998656
221.999698	0.0632000000	-0.00000000244832000	-0.00000000199679876
222.193708	0.0280000000	-0.000000000768960000	-0.000000000688478664
222.282714	0.0456000000	-0.00000000173632000	-0.00000000420735891
222.393720	0.0568000000	-0.00000000129184000	-0.00000000159919873
222.531728	0.0200000000	-0.000000000408320000	-0.00000000191103875
222.853746	0.0472000000	-0.00000000184640000	-0.00000000188287875
223.070759	0.0600000000	-0.00000000308896000	-0.000000000888478678
223.178765	0.0392000000	-0.000000000857280000	-0.00000000412559891
223.453781	0.0120000000	0.000000000279040000	-0.00000000243983879
223.860804	0.0504000000	-0.00000000153408000	-0.00000000316511884
224.105818	0.0824000000	-0.00000000267328000	-0.00000000209487876
224.307829	0.0376000000	-0.00000000180960000	-0.000000000148478626
224.466838	0.0472000000	-0.00000000203232000	-0.0000000000251186174
224.565844	0.0120000000	0.000000000405440000	-0.00000000266031880
224.662850	0.0584000000	-0.00000000158560000	-0.00000000181679874
224.861861	0.0728000000	-0.00000000297888000	-0.00000000182559874
225.026871	0.160800000	-0.00000000764288000	-0.00000000327199885
225.122876	0.0728000000	-0.00000000260320000	-0.00000000172415874
225.251884	0.0776000000	-0.00000000298336000	-0.00000000141583872
225.361890	0.0552000000	-0.00000000217568000	-0.00000000336847885
225.806915	0.0504000000	-0.00000000140256000	-0.00000000341343886
225.965924	0.0120000000	0.000000000200000000	-0.000000000876478678
226.181937	0.0568000000	-0.00000000154176000	0.0000000000500813880
226.421950	0.0680000000	-0.00000000192640000	-0.00000000126719871
226.560958	0.0440000000	-0.00000000138464000	-0.00000000434559892
226.948980	0.0648000000	-0.00000000179456000	-0.00000000223679877
227.079988	0.00880000000	0.000000000361280000	0.000000000119681393
227.356004	0.0616000000	-0.00000000301696000	-0.00000000107951869
227.600018	0.0184000000	-0.000000000482240000	-0.00000000110319869
227.767027	0.0520000000	-0.00000000239296000	-0.00000000282399882
227.937037	0.0536000000	-0.00000000259168000	-0.000000000123518624
228.093046	0.100000000	-0.00000000377056000	-0.00000000191439875
228.187051	0.0376000000	-0.000000000928960000	-0.00000000133215871
228.382062	0.100000000	-0.00000000420608000	-0.00000000156703873
228.484068	0.0552000000	-0.00000000153216000	-0.00000000120575870
228.702081	0.0200000000	-0.000000000595200000	-0.00000000932831928
228.957096	0.0216000000	-0.000000000218240000	-0.00000000218687877
229.372119	0.0920000000	-0.00000000277408000	-0.00000000125199870
229.538129	0.0200000000	-0.000000000259520000	-0.00000000330943885
229.797143	0.0808000000	-0.00000000330848000	-0.00000000409471891
229.993155	0.0424000000	-0.000000000599040000	-0.00000000223551877
230.342175	0.0296000000	-0.000000000848960000	-0.000000000359678641
230.434180	0.0392000000	-0.00000000165088000	-0.00000000292095882
230.546186	0.0504000000	-0.00000000109440000	-0.00000000109535869
230.977211	0.0360000000	-0.000000000717440000	-0.000000000381758643
231.127220	0.0200000000	-0.000000000260800000	-0.00000000293343882
231.320230	0.0904000000	-0.00000000425504000	-0.00000000239055878
231.469239	0.0680000000	-0.00000000245728000	-0.00000000278511881
231.654250	0.0664000000	-0.00000000263136000	-0.00000000130799871
231.809258	0.0552000000	-0.00000000179136000	-0.000000000552478655
231.968267	0.0392000000	-0.000000000551360000	-0.00000000308719883
232.409293	0.0248000000	-0.000000000361920000	-0.000000000362718641
232.935323	0.0504000000	-0.00000000199360000	-0.00000000135071871
233.248341	0.0664000000	-0.00000000169344000	0.000000000296641405
233.734369	0.0232000000	-0.000000000363520000	0.0000000000524813881
233.876377	0.0488000000	-0.00000000162528000	-0.00000000212783877
233.997384	0.0856000000	-0.00000000425024000	-0.000000000735198668
234.186395	0.0488000000	-0.00000000104256000	-0.000000000559038655
234.449409	0.0280000000	-0.000000000837760000	-0.00000000113807870
234.624420	0.0312000000	-0.000000000634560000	-0.00000000135679871
234.735426	0.0472000000	-0.00000000135744000	-0.00000000112495870
235.343461	0.0616000000	-0.00000000232672000	-0.00000000247615879
235.528471	0.0248000000	0.00000000000480000000	-0.00000000237279878
235.767485	0.0504000000	-0.00000000164224000	-0.00000000164847873
235.966496	0.0504000000	-0.00000000202368000	-0.00000000174111874
236.067502	0.0568000000	-0.00000000130432000	-0.00000000224095877
236.165508	0.0216000000	-0.000000000487680000	-0.00000000321199884
236.547530	0.0376000000	-0.00000000132288000	-0.00000000193439875
236.718539	0.0312000000	-0.00000000114720000	-0.000000000841598675
236.888549	0.0248000000	-0.000000000650880000	-0.000000000716318666
237.072559	0.0296000000	-0.00000000104640000	-0.000000000266398634
237.281571	0.0536000000	-0.00000000179904000	-0.0000000000532786193
237.422580	0.0552000000	-0.00000000121696000	-0.00000000125327870
237.561587	0.0584000000	-0.00000000281216000	-0.000000000150878626
237.878606	0.0616000000	-0.00000000304224000	-0.000000000361278641
237.966611	0.0328000000	-0.000000000864960000	-0.00000000309343883
238.120620	0.124000000	-0.00000000646016000	-0.00000000187215875
238.331632	0.0520000000	-0.00000000241568000	-0.00000000122047870
238.483640	0.0840000000	-0.00000000313664000	-0.00000000215263877
238.679652	0.0216000000	0.000000000345600000	-0.00000000203823876
238.927666	0.0616000000	-0.00000000191616000	-0.0000000000209586171
239.074674	0.0296000000	-0.000000000536320000	-0.00000000254943880
239.398693	0.0376000000	-0.000000000876800000	-0.00000000191775875
239.642706	0.0680000000	-0.00000000253376000	-0.000000000615358659
239.763713	0.0904000000	-0.00000000311904000	-0.00000000173167874
